SUBID,NEIGHBOURS
9564024.0,"[9563988.0, 9564102.0, 9564205.0, 9563929.0, 9564131.0]"
9507165.0,"[9506941.0, 9507332.0, 9507226.0, 9507097.0, 9507152.0]"
9507152.0,"[9506917.0, 9506941.0, 9506945.0, 9507310.0, 9507332.0, 9507239.0, 9507148.0, 9507165.0, 9507050.0]"
9507067.0,"[9506900.0, 9507020.0, 9507216.0, 9507041.0, 9507042.0, 9507249.0]"
9565131.0,"[9563989.0, 9564947.0, 9565095.0, 9564212.0, 9564106.0, 9565068.0]"
9565068.0,"[9563989.0, 9000291.0, 9565095.0, 9565063.0, 9565131.0, 9000290.0]"
9507050.0,"[9506945.0, 9507148.0, 9506974.0, 9506929.0, 9507152.0, 9506901.0]"
9564205.0,"[9563984.0, 9563988.0, 9564024.0, 9564052.0, 9564131.0]"
9564039.0,"[9564007.0, 9563983.0, 9564136.0, 9564142.0]"
9507249.0,"[9506900.0, 9506917.0, 9507028.0, 9507216.0, 9507067.0, 9507268.0]"
9564052.0,"[9563984.0, 9564205.0, 9564131.0, 9564112.0]"
9507268.0,"[9506917.0, 9506969.0, 9507216.0, 9507144.0, 9507330.0, 9507249.0, 9506908.0]"
9564142.0,"[9564000.0, 9564007.0, 9563983.0, 9564039.0, 9564010.0, 9563929.0]"
9564010.0,"[9564000.0, 9564164.0, 9564142.0, 9563929.0, 9564131.0]"
9563929.0,"[9564007.0, 9564102.0, 9564024.0, 9564142.0, 9564010.0, 9564131.0]"
9564131.0,"[9564164.0, 9564024.0, 9564205.0, 9564052.0, 9564010.0, 9563929.0, 9564112.0]"
9506908.0,"[9506969.0, 9507330.0, 9507268.0, 9507190.0]"
9506901.0,"[9506945.0, 9507116.0, 9506929.0, 9507050.0, 9507259.0]"
9507259.0,"[9506945.0, 9507125.0, 9507275.0, 9507144.0, 9507116.0, 9506929.0, 9506901.0, 9507210.0, 9507288.0]"
9507190.0,"[9506967.0, 9506969.0, 9507101.0, 9507257.0, 9507305.0, 9507330.0, 9506908.0, 9506991.0]"
9000290.0,"[9564985.0, 9000291.0, 9565063.0, 9565068.0, 9565003.0]"
9565003.0,"[9564270.0, 9564985.0, 9565283.0, 9565063.0, 9000290.0, 9565256.0, 9565105.0]"
9507210.0,"[9507125.0, 9507259.0, 9507288.0]"
9565256.0,"[9564270.0, 9565089.0, 9565152.0, 9565003.0, 9565105.0, 9565234.0, 9565083.0, 9500149.0]"
9506991.0,"[9506967.0, 9506997.0, 9507257.0, 9507241.0, 9507190.0, 9507003.0]"
9507288.0,"[9507125.0, 9507275.0, 9507144.0, 9507259.0, 9507210.0, 9507201.0]"
9507003.0,"[9506930.0, 9506967.0, 9506997.0, 9507331.0, 9506991.0, 9507111.0]"
9507111.0,"[9506997.0, 9507331.0, 9507003.0, 9507110.0, 9507173.0, 9507315.0]"
9507201.0,"[9506962.0, 9507257.0, 9507275.0, 9507144.0, 9507103.0, 9507288.0, 9507314.0]"
9507314.0,"[9507257.0, 9507103.0, 9507201.0, 9507196.0]"
9525839.0,"[9000335.0, 9525800.0, 9525553.0, 9526116.0, 9526323.0, 9526272.0]"
9507196.0,"[9507033.0, 9507257.0, 9507269.0, 9507241.0, 9507103.0, 9507314.0, 9506895.0]"
9506895.0,"[9506997.0, 9507033.0, 9507241.0, 9507196.0, 9507110.0]"
9507110.0,"[9506997.0, 9507033.0, 9507124.0, 9507111.0, 9506895.0, 9506906.0, 9507173.0]"
9506906.0,"[9507124.0, 9507110.0, 9507173.0, 9507315.0]"
9507173.0,"[9507111.0, 9507110.0, 9506906.0, 9507315.0]"
9564112.0,"[9563984.0, 9564164.0, 9564227.0, 9564052.0, 9564131.0, 9564315.0]"
9564315.0,"[9564164.0, 9564227.0, 9564112.0, 9563913.0]"
9563913.0,"[9564164.0, 9564227.0, 9565152.0, 9000243.0, 9564315.0, 9564031.0]"
9564031.0,"[9564164.0, 9564370.0, 9000243.0, 9563913.0, 9564303.0, 9564161.0]"
9564303.0,"[9525316.0, 9564370.0, 9525509.0, 9564031.0, 9564161.0, 9564107.0]"
9526323.0,"[9500147.0, 9525748.0, 9525967.0, 9525765.0, 9525800.0, 9525839.0, 9526272.0, 9525941.0, 9525609.0]"
9507315.0,"[9507325.0, 9507331.0, 9507124.0, 9507111.0, 9506906.0, 9507173.0, 9506958.0]"
9506958.0,"[9506867.0, 9507100.0, 9507325.0, 9507331.0, 9507315.0, 9506641.0]"
9506641.0,"[9506434.0, 9506867.0, 9507100.0, 9506958.0, 9506831.0]"
9506831.0,"[9506434.0, 9506867.0, 9564922.0, 9506664.0, 9506641.0, 9506711.0]"
9506711.0,"[9506434.0, 9506771.0, 9564922.0, 9506664.0, 9506831.0, 9506864.0]"
9506864.0,"[9506591.0, 9506771.0, 9564922.0, 9506711.0, 9506488.0, 9506438.0, 9500387.0]"
9506488.0,"[9506591.0, 9506864.0, 9506438.0, 9564971.0, 9506567.0]"
9506438.0,"[9564922.0, 9506864.0, 9506488.0, 9564971.0]"
9564971.0,"[9564922.0, 9565080.0, 9565237.0, 9506488.0, 9506438.0, 9565180.0, 9506567.0, 9506811.0]"
9565180.0,"[9565071.0, 9565080.0, 9565147.0, 9565206.0, 9565237.0, 9564971.0, 9565019.0, 9506811.0]"
9565019.0,"[9565147.0, 9565206.0, 9565221.0, 9565180.0, 9565005.0, 9506595.0]"
9565005.0,"[9565206.0, 9565221.0, 9565019.0, 9565304.0]"
9565304.0,"[9564946.0, 9565206.0, 9565221.0, 9565315.0, 9565005.0, 9565148.0]"
9565148.0,"[9564946.0, 9565071.0, 9565129.0, 9565315.0, 9565141.0, 9565304.0, 9565130.0]"
9565130.0,"[9565129.0, 9565141.0, 9565148.0, 9564955.0]"
9564955.0,"[9565129.0, 9565141.0, 9565187.0, 9565283.0, 9565130.0, 9565250.0]"
9565250.0,"[9565187.0, 9565283.0, 9564955.0, 9565281.0]"
9565281.0,"[9565129.0, 9565151.0, 9565187.0, 9565283.0, 9565250.0, 9565105.0]"
9565105.0,"[9565151.0, 9565283.0, 9565003.0, 9565256.0, 9565281.0, 9565234.0]"
9565234.0,"[9565020.0, 9565151.0, 9565256.0, 9565105.0, 9565083.0]"
9565083.0,"[9500141.0, 9564988.0, 9565020.0, 9565112.0, 9565256.0, 9565234.0, 9500149.0]"
9500149.0,"[9000241.0, 9500141.0, 9500148.0, 9565152.0, 9565256.0, 9565083.0, 9000242.0]"
9000242.0,"[9000241.0, 9500148.0, 9565152.0, 9000243.0, 9500149.0, 9564161.0]"
9564161.0,"[9500148.0, 9000243.0, 9564031.0, 9564303.0, 9000242.0, 9564107.0]"
9564107.0,"[9500148.0, 9525509.0, 9564303.0, 9564161.0, 9526142.0]"
9526142.0,"[9500148.0, 9525509.0, 9525524.0, 9564107.0, 9526259.0]"
9526259.0,"[9500148.0, 9524484.0, 9525709.0, 9525657.0, 9000335.0, 9525524.0, 9526142.0, 9526272.0]"
9526272.0,"[9525709.0, 9000335.0, 9525839.0, 9526323.0, 9526259.0, 9525941.0]"
9525941.0,"[9525709.0, 9526323.0, 9526272.0, 9525609.0]"
9525609.0,"[9525709.0, 9525967.0, 9526147.0, 9526148.0, 9526323.0, 9525941.0, 9526139.0]"
9526139.0,"[9525967.0, 9526148.0, 9525609.0, 9526241.0]"
9526241.0,"[9525967.0, 9526148.0, 9526139.0, 9525947.0, 9525678.0]"
9525947.0,"[9525967.0, 9525973.0, 9526148.0, 9526241.0, 9525678.0]"
9525678.0,"[9525967.0, 9526127.0, 9525973.0, 9526291.0, 9526241.0, 9525947.0, 9526071.0]"
9526071.0,"[9526119.0, 9526127.0, 9526311.0, 9526291.0, 9525678.0, 9525486.0]"
9525486.0,"[9524766.0, 9525193.0, 9526119.0, 9526311.0, 9524586.0, 9525184.0, 9526071.0, 9525889.0]"
9525889.0,"[9524439.0, 9524994.0, 9525469.0, 9524586.0, 9500173.0, 9525184.0, 9525486.0, 9000115.0, 9000114.0, 9524843.0, 9525999.0]"
9000115.0,"[9525889.0, 9000114.0, 9524843.0]"
9000114.0,"[9524439.0, 9525469.0, 9525889.0, 9000115.0, 9524369.0, 9524571.0]"
9000113.0,"[9534815.0, 9000116.0, 9535798.0]"
9000127.0,"[9000124.0, 9000129.0]"
9000126.0,"[9000125.0, 9401235.0, 9401114.0, 9413683.0]"
9700274.0,"[9000016.0, 9700319.0, 9780952.0, 9780780.0, 9781356.0]"
9000125.0,"[9000126.0, 9000165.0, 9413683.0, 9415527.0]"
9000128.0,"[9566404.0, 9000124.0, 9000129.0]"
9500153.0,"[9500163.0, 9564989.0, 9565025.0, 9565096.0, 9500159.0, 9565051.0, 9565172.0, 9500390.0, 9500162.0]"
9500158.0,"[9507153.0, 9507180.0, 9500169.0, 9506789.0, 9500160.0, 9506754.0]"
9500159.0,"[9500153.0, 9565172.0, 9565227.0, 9500162.0, 9565062.0, 9564980.0, 9565332.0, 9565047.0, 9566525.0]"
9500166.0,"[9506595.0, 9506811.0, 9506849.0, 9564961.0]"
9500169.0,"[9507153.0, 9500158.0, 9506625.0, 9500160.0, 9706553.0]"
9500170.0,"[9506979.0, 9507098.0, 9507169.0, 9507294.0, 9507233.0, 9507057.0, 9506802.0, 9506842.0, 9500167.0, 9000823.0, 9506454.0]"
9500171.0,"[9500172.0, 9506518.0, 9506542.0, 9506746.0, 9506779.0, 9506778.0, 9506773.0, 9506777.0, 9506461.0]"
9500172.0,"[9500171.0, 9506518.0, 9506561.0, 9506779.0, 9506778.0, 9506484.0]"
9500181.0,"[9503035.0, 9509323.0, 9509364.0, 9500178.0, 9502857.0, 9509519.0, 9500176.0, 9500174.0]"
9500183.0,"[9506702.0, 9506871.0, 9506885.0, 9500184.0, 9500180.0, 9509322.0, 9506741.0]"
9500185.0,"[9565096.0, 9565305.0, 9565051.0, 9567007.0, 9565062.0, 9500182.0, 9566670.0]"
9500340.0,"[9506788.0, 9500336.0, 9506473.0]"
9500387.0,"[9506434.0, 9506591.0, 9506771.0, 9506864.0, 9506514.0, 9506567.0, 9506706.0, 9500386.0, 9506477.0]"
9502938.0,"[9503035.0, 9503168.0, 9503267.0, 9504374.0, 9506558.0, 9503200.0]"
9503035.0,"[9500181.0, 9502938.0, 9506558.0, 9509364.0, 9503200.0, 9502857.0]"
9503100.0,"[9503168.0, 9503065.0, 9502897.0, 9502887.0]"
9503168.0,"[9502938.0, 9503100.0, 9503267.0, 9504374.0, 9504359.0, 9503065.0, 9502976.0, 9502897.0]"
9503267.0,"[9502938.0, 9503168.0, 9503065.0, 9503200.0, 9502857.0]"
9504374.0,"[9502938.0, 9503168.0, 9506558.0, 9504359.0, 9504458.0, 9506587.0]"
9504444.0,"[9504588.0, 9506856.0, 9506426.0, 9504551.0, 9506877.0, 9504664.0, 9504553.0]"
9504447.0,"[9504552.0, 9504617.0, 9504598.0, 9504342.0, 9500218.0, 9504618.0]"
9504489.0,"[9504617.0, 9504359.0, 9504458.0, 9506587.0, 9504553.0]"
9504534.0,"[9504552.0, 9504588.0, 9506452.0, 9000828.0, 9504606.0, 9706593.0, 9706824.0, 9000874.0]"
9504552.0,"[9504447.0, 9504534.0, 9504588.0, 9504619.0, 9504342.0, 9706593.0, 9706713.0, 9706881.0, 9500218.0]"
9504588.0,"[9504444.0, 9504534.0, 9504552.0, 9504619.0, 9504606.0, 9504684.0, 9504551.0, 9506877.0]"
9504617.0,"[9504447.0, 9504489.0, 9504359.0, 9504598.0, 9504553.0, 9504618.0, 9504604.0, 9502976.0]"
9504619.0,"[9504552.0, 9504588.0, 9504342.0, 9504551.0]"
9506424.0,"[9506531.0, 9506821.0, 9506425.0, 9506629.0]"
9506452.0,"[9504534.0, 9506857.0, 9000828.0, 9506812.0, 9706824.0]"
9506508.0,"[9506619.0, 9506639.0, 9509322.0, 9509522.0]"
9506514.0,"[9500387.0, 9506584.0, 9506706.0, 9506477.0]"
9506518.0,"[9500171.0, 9500172.0, 9506715.0, 9506745.0, 9506484.0, 9506883.0, 9506739.0, 9506873.0, 9506773.0]"
9506519.0,"[9506531.0, 9506671.0, 9506747.0, 9506609.0, 9506755.0, 9506487.0, 9506728.0]"
9506531.0,"[9506424.0, 9506519.0, 9506821.0, 9506629.0, 9506671.0, 9506609.0]"
9506542.0,"[9500171.0, 9506746.0, 9506778.0, 9506596.0, 9506517.0, 9506755.0, 9506487.0]"
9506555.0,"[9506434.0, 9507325.0, 9506633.0, 9506706.0, 9506578.0, 9506593.0]"
9506558.0,"[9502938.0, 9503035.0, 9504374.0, 9509364.0, 9506587.0, 9506599.0, 9509519.0]"
9506561.0,"[9500172.0, 9506778.0, 9506484.0, 9506836.0, 9506543.0]"
9506563.0,"[9506634.0, 9506702.0, 9509268.0, 9509308.0, 9506768.0, 9506682.0, 9506737.0]"
9506567.0,"[9506591.0, 9506488.0, 9564971.0, 9500387.0, 9506811.0, 9500386.0, 9506457.0, 9506703.0]"
9506574.0,"[9506856.0, 9506759.0, 9506877.0]"
9506577.0,"[9506625.0, 9506798.0, 9506857.0, 9506721.0, 9000876.0, 9706553.0, 9706776.0]"
9506584.0,"[9506514.0, 9506622.0, 9506686.0, 9506706.0, 9506847.0, 9506477.0, 9506673.0]"
9506595.0,"[9564903.0, 9565147.0, 9565221.0, 9565019.0, 9500166.0, 9506811.0, 9565082.0, 9564961.0]"
9506622.0,"[9506584.0, 9506847.0, 9506477.0, 9506714.0]"
9506625.0,"[9500169.0, 9506577.0, 9500160.0, 9506721.0, 9706553.0]"
9506633.0,"[9507294.0, 9507325.0, 9506555.0, 9506454.0, 9506578.0, 9506589.0, 9506593.0]"
9506634.0,"[9506563.0, 9506638.0, 9509308.0, 9506652.0, 9506850.0, 9506768.0]"
9506638.0,"[9506634.0, 9506694.0, 9509308.0, 9509634.0, 9506829.0, 9506652.0, 9509519.0]"
9506657.0,"[9506788.0, 9504606.0, 9000826.0, 9506877.0, 9506681.0]"
9506686.0,"[9506584.0, 9506847.0, 9506673.0, 9506835.0, 9506449.0, 9506458.0]"
9506694.0,"[9506638.0, 9506856.0, 9506759.0, 9506690.0, 9506632.0, 9506829.0, 9506652.0]"
9506699.0,"[9506754.0, 9506627.0, 9506489.0, 9506835.0]"
9506702.0,"[9500183.0, 9506563.0, 9509268.0, 9500184.0, 9509553.0, 9506737.0, 9506741.0]"
9506706.0,"[9506434.0, 9500387.0, 9506514.0, 9506555.0, 9506584.0, 9506593.0, 9506673.0]"
9506715.0,"[9506518.0, 9506745.0, 9506732.0, 9506886.0, 9506497.0, 9506678.0, 9506873.0]"
9506725.0,"[9506690.0, 9506773.0, 9506461.0, 9506652.0, 9506850.0, 9506768.0]"
9506726.0,"[9506788.0, 9500336.0, 9506473.0]"
9506745.0,"[9506518.0, 9506715.0, 9506798.0, 9506732.0, 9506653.0, 9506883.0]"
9506746.0,"[9500171.0, 9506542.0, 9506461.0, 9506707.0, 9506741.0, 9506596.0]"
9506765.0,"[9506885.0, 9506619.0, 9506500.0, 9506670.0, 9506491.0, 9506827.0]"
9506781.0,"[9564961.0, 9565235.0, 9506671.0, 9506645.0, 9506491.0]"
9506788.0,"[9500340.0, 9506657.0, 9506726.0, 9500336.0, 9506473.0, 9000826.0, 9506681.0, 9506678.0, 9506873.0, 9506690.0, 9506773.0]"
9506789.0,"[9507180.0, 9500158.0, 9506842.0, 9000823.0, 9506754.0, 9000824.0, 9506627.0]"
9506798.0,"[9506577.0, 9506745.0, 9506857.0, 9506812.0, 9506732.0, 9506721.0, 9506653.0]"
9506802.0,"[9500170.0, 9500167.0, 9000823.0, 9506454.0, 9506589.0]"
9506811.0,"[9565080.0, 9565147.0, 9564971.0, 9565180.0, 9500166.0, 9506567.0, 9506595.0, 9506849.0, 9506703.0, 9506672.0, 9506881.0]"
9506821.0,"[9506424.0, 9506531.0, 9506477.0, 9506881.0, 9506425.0, 9506714.0, 9506609.0]"
9506842.0,"[9507169.0, 9507180.0, 9500170.0, 9506789.0, 9000823.0]"
9506847.0,"[9506584.0, 9506622.0, 9506686.0, 9506458.0, 9506714.0]"
9506856.0,"[9504444.0, 9506574.0, 9506694.0, 9506426.0, 9506759.0, 9506877.0, 9506632.0]"
9506857.0,"[9506452.0, 9506577.0, 9506798.0, 9506812.0, 9000876.0, 9706824.0]"
9506871.0,"[9500183.0, 9506885.0, 9506741.0, 9506596.0, 9506517.0, 9506500.0]"
9506885.0,"[9500183.0, 9506765.0, 9506871.0, 9506435.0, 9506619.0, 9509322.0, 9506500.0]"
9509181.0,"[9509340.0, 9509347.0, 9509376.0, 9509229.0, 9509486.0, 9509274.0, 9509348.0, 9509571.0, 9509178.0, 9566932.0]"
9509190.0,"[9509431.0, 9509632.0, 9509353.0, 9509482.0, 9509529.0, 9509387.0, 9509184.0, 9509161.0, 9509563.0, 9509232.0]"
9509268.0,"[9506563.0, 9506702.0, 9509308.0, 9509599.0, 9509553.0, 9509150.0]"
9509278.0,"[9509341.0, 9566438.0, 9566654.0, 9509464.0, 9509571.0, 9509178.0, 9509248.0, 9509281.0]"
9509284.0,"[9509323.0, 9509549.0, 9509647.0, 9509440.0, 9509602.0, 9509424.0, 9509137.0, 9509492.0]"
9509300.0,"[9509385.0, 9509438.0, 9509499.0, 9509567.0, 9509444.0, 9509194.0]"
9509308.0,"[9506563.0, 9506634.0, 9506638.0, 9509268.0, 9509599.0, 9509634.0, 9500174.0, 9509455.0, 9509532.0]"
9509309.0,"[9509622.0, 9509404.0, 9509191.0, 9509266.0, 9509228.0, 9509365.0]"
9509323.0,"[9500181.0, 9509284.0, 9500178.0, 9509176.0, 9509549.0, 9502857.0, 9509647.0]"
9509340.0,"[9509181.0, 9509347.0, 9509274.0, 9509338.0, 9509233.0, 9509645.0]"
9509341.0,"[9509278.0, 9509407.0, 9509536.0, 9509279.0, 9509348.0, 9509571.0, 9509248.0]"
9509347.0,"[9509181.0, 9509340.0, 9566342.0, 9509645.0, 9509175.0, 9509522.0, 9566932.0]"
9509354.0,"[9509618.0, 9509638.0, 9509534.0, 9509563.0]"
9509364.0,"[9500181.0, 9503035.0, 9506558.0, 9509519.0]"
9509376.0,"[9509181.0, 9509618.0, 9509486.0, 9509563.0, 9509232.0, 9509279.0, 9509348.0]"
9509385.0,"[9509300.0, 9509495.0, 9509567.0, 9509444.0, 9509210.0, 9509622.0]"
9509407.0,"[9509341.0, 9509418.0, 9509536.0, 9509248.0]"
9509431.0,"[9509190.0, 9509632.0, 9509482.0, 9509184.0]"
9509438.0,"[9509300.0, 9509444.0, 9509622.0, 9509194.0, 9509365.0, 9509386.0, 9509485.0, 9509400.0]"
9509488.0,"[9509638.0, 9509486.0, 9509274.0, 9509150.0, 9509570.0]"
9509495.0,"[9509385.0, 9509210.0, 9509622.0, 9509404.0, 9509482.0, 9509529.0]"
9509499.0,"[9509300.0, 9509567.0, 9509440.0, 9509602.0, 9509424.0, 9509194.0, 9509550.0]"
9509511.0,"[9509638.0, 9509166.0, 9509534.0, 9509432.0, 9509425.0]"
9509564.0,"[9509343.0, 9509192.0, 9509418.0, 9509248.0, 9509349.0, 9509497.0]"
9509567.0,"[9509300.0, 9509385.0, 9509499.0, 9509591.0, 9509632.0, 9509210.0, 9509424.0, 9509194.0]"
9509591.0,"[9509567.0, 9509632.0, 9509424.0, 9509137.0, 9509492.0, 9509184.0]"
9509599.0,"[9509268.0, 9509308.0, 9509532.0, 9509432.0, 9509425.0, 9509150.0]"
9509618.0,"[9509354.0, 9509376.0, 9509638.0, 9509486.0, 9509563.0, 9509232.0]"
9509632.0,"[9509190.0, 9509431.0, 9509567.0, 9509591.0, 9509210.0, 9509482.0, 9509184.0]"
9509634.0,"[9506638.0, 9509308.0, 9509519.0, 9500176.0, 9500174.0]"
9509638.0,"[9509354.0, 9509488.0, 9509511.0, 9509618.0, 9509486.0, 9509534.0, 9509425.0, 9509150.0]"
9564897.0,"[9565205.0, 9565331.0, 9566845.0, 9566867.0, 9567021.0, 9000964.0, 9000963.0, 9506663.0]"
9564979.0,"[9565319.0, 9565082.0, 9565268.0, 9565279.0, 9565186.0]"
9565051.0,"[9565096.0, 9500153.0, 9500185.0, 9565172.0, 9565062.0]"
9565082.0,"[9564903.0, 9565319.0, 9506595.0, 9564979.0, 9565091.0, 9564961.0, 9565186.0]"
9565091.0,"[9565082.0, 9564961.0, 9565186.0, 9565235.0]"
9565172.0,"[9500153.0, 9500159.0, 9565051.0, 9565062.0]"
9565205.0,"[9564897.0, 9565279.0, 9565331.0, 9566867.0, 9565323.0, 9564980.0]"
9565227.0,"[9500159.0, 9500162.0, 9565323.0, 9564980.0]"
9565268.0,"[9564979.0, 9565279.0, 9565331.0, 9565186.0, 9000964.0]"
9565279.0,"[9565319.0, 9564979.0, 9565205.0, 9565268.0, 9565331.0, 9500162.0, 9565323.0]"
9565331.0,"[9564897.0, 9565205.0, 9565268.0, 9565279.0, 9000964.0]"
9566342.0,"[9509347.0, 9509522.0, 9506786.0, 9566932.0, 9566358.0, 9566443.0, 9566985.0]"
9566351.0,"[9566372.0, 9566595.0, 9566649.0, 9566860.0, 9566697.0, 9566777.0, 9566992.0]"
9566372.0,"[9566351.0, 9566649.0, 9566691.0, 9566770.0, 9566697.0, 9566354.0, 9566330.0]"
9566397.0,"[9500182.0, 9566489.0, 9566927.0, 9566405.0]"
9566414.0,"[9566620.0, 9566654.0, 9509464.0, 9566358.0]"
9566415.0,"[9566620.0, 9566811.0, 9566358.0, 9567024.0, 9566568.0]"
9566438.0,"[9509278.0, 9566464.0, 9566649.0, 9566654.0, 9566658.0, 9509281.0, 9566709.0, 9566777.0]"
9566464.0,"[9566438.0, 9566620.0, 9566649.0, 9566823.0, 9566654.0]"
9566555.0,"[9566595.0, 9566487.0, 9566404.0, 9566432.0, 9566755.0]"
9566595.0,"[9566351.0, 9566555.0, 9566860.0, 9566409.0, 9566487.0, 9566992.0, 9566432.0, 9566365.0]"
9566620.0,"[9566414.0, 9566415.0, 9566464.0, 9566823.0, 9566654.0, 9566775.0, 9566811.0, 9566358.0]"
9566632.0,"[9566867.0, 9567021.0, 9566405.0, 9566699.0]"
9566649.0,"[9566351.0, 9566372.0, 9566438.0, 9566464.0, 9566770.0, 9566823.0, 9566777.0]"
9566691.0,"[9566372.0, 9566770.0, 9566354.0, 9566811.0, 9566645.0, 9566330.0]"
9566770.0,"[9566372.0, 9566649.0, 9566691.0, 9566823.0, 9566775.0, 9566811.0]"
9566845.0,"[9564897.0, 9567021.0, 9566629.0, 9506663.0, 9506510.0, 9506560.0, 9566443.0, 9566964.0, 9566486.0]"
9566860.0,"[9566351.0, 9566595.0, 9566697.0, 9566354.0, 9566545.0, 9566409.0]"
9566867.0,"[9564897.0, 9565205.0, 9566632.0, 9567021.0, 9564980.0, 9565332.0, 9565047.0, 9566927.0, 9566405.0]"
9567007.0,"[9500185.0, 9500182.0, 9566670.0]"
9567021.0,"[9564897.0, 9566632.0, 9566845.0, 9566867.0, 9566629.0, 9566699.0]"
9500336.0,"[9500340.0, 9506726.0, 9506788.0, 9506473.0]"
9506473.0,"[9500340.0, 9506726.0, 9506788.0, 9500336.0, 9506681.0, 9506603.0, 9506690.0]"
9500160.0,"[9500158.0, 9500169.0, 9506625.0, 9506754.0, 9506721.0, 9506653.0]"
9566629.0,"[9566845.0, 9567021.0, 9566486.0, 9566985.0, 9566568.0, 9566699.0]"
9500167.0,"[9500170.0, 9506802.0, 9506454.0]"
9000823.0,"[9500170.0, 9506789.0, 9506802.0, 9506842.0, 9000825.0, 9506589.0, 9000824.0]"
9506454.0,"[9507294.0, 9500170.0, 9506633.0, 9506802.0, 9500167.0, 9506589.0]"
9566823.0,"[9566464.0, 9566620.0, 9566649.0, 9566770.0, 9566775.0]"
9509444.0,"[9509300.0, 9509385.0, 9509438.0, 9509622.0]"
9500178.0,"[9500181.0, 9509323.0, 9509166.0, 9509549.0, 9500174.0, 9509455.0]"
9500390.0,"[9500163.0, 9565255.0, 9500153.0, 9500162.0]"
9509229.0,"[9509181.0, 9509178.0, 9509223.0, 9566932.0]"
9566697.0,"[9566351.0, 9566372.0, 9566860.0, 9566354.0]"
9506849.0,"[9500166.0, 9506811.0, 9564961.0, 9506672.0, 9506881.0, 9506425.0, 9506629.0, 9506671.0]"
9500386.0,"[9500387.0, 9506567.0, 9506477.0, 9506457.0]"
9506779.0,"[9500171.0, 9500172.0, 9506778.0]"
9500162.0,"[9565255.0, 9565319.0, 9500153.0, 9500159.0, 9565227.0, 9565279.0, 9500390.0, 9565323.0]"
9506435.0,"[9506885.0, 9506619.0]"
9000828.0,"[9504534.0, 9506452.0, 9504606.0, 9506812.0, 9000826.0]"
9504606.0,"[9504534.0, 9504588.0, 9506657.0, 9000828.0, 9504684.0, 9000826.0, 9506877.0]"
9504359.0,"[9503168.0, 9504374.0, 9504489.0, 9504617.0, 9504458.0, 9502976.0]"
9506426.0,"[9504444.0, 9506856.0, 9500114.0, 9504553.0, 9504299.0, 9506431.0, 9506632.0]"
9506778.0,"[9500171.0, 9500172.0, 9506542.0, 9506561.0, 9506779.0, 9506568.0, 9506543.0, 9506609.0, 9506755.0]"
9509353.0,"[9509190.0, 9509387.0, 9509343.0, 9509192.0, 9509232.0]"
9504598.0,"[9504447.0, 9504617.0, 9504342.0, 9504551.0, 9504664.0, 9504553.0]"
9509176.0,"[9509323.0, 9509549.0]"
9500184.0,"[9500183.0, 9506702.0, 9509553.0, 9500180.0, 9509322.0, 9509316.0, 9509233.0]"
9506812.0,"[9506452.0, 9506798.0, 9506857.0, 9000828.0, 9506732.0, 9000826.0, 9506886.0, 9506497.0]"
9506754.0,"[9500158.0, 9506699.0, 9506789.0, 9500160.0, 9506627.0, 9506489.0, 9506653.0, 9506883.0, 9506739.0]"
9506732.0,"[9506715.0, 9506745.0, 9506798.0, 9506812.0, 9506886.0]"
9564961.0,"[9500166.0, 9506595.0, 9506781.0, 9565082.0, 9565091.0, 9506849.0, 9565235.0, 9506671.0]"
9506484.0,"[9500172.0, 9506518.0, 9506561.0, 9506739.0, 9506836.0]"
9000825.0,"[9000823.0, 9506589.0, 9000824.0, 9506673.0]"
9504684.0,"[9504588.0, 9504606.0, 9506877.0]"
9509166.0,"[9509511.0, 9500178.0, 9509549.0, 9509534.0, 9509582.0, 9509184.0, 9509455.0, 9509432.0]"
9509553.0,"[9506702.0, 9509268.0, 9500184.0, 9509150.0, 9509570.0, 9509316.0]"
9509549.0,"[9509284.0, 9509323.0, 9500178.0, 9509176.0, 9509166.0, 9509492.0, 9509439.0, 9509582.0]"
9506477.0,"[9500387.0, 9506514.0, 9506584.0, 9506622.0, 9506821.0, 9500386.0, 9506457.0, 9506881.0, 9506714.0]"
9506578.0,"[9506555.0, 9506633.0, 9506593.0]"
9506589.0,"[9506633.0, 9506802.0, 9000823.0, 9506454.0, 9000825.0, 9506593.0, 9506673.0]"
9000826.0,"[9506657.0, 9506788.0, 9000828.0, 9504606.0, 9506812.0, 9506497.0, 9506678.0]"
9000824.0,"[9506789.0, 9000823.0, 9000825.0, 9506627.0, 9506673.0]"
9503065.0,"[9503100.0, 9503168.0, 9503267.0, 9502857.0, 9503050.0, 9509647.0, 9502907.0, 9502887.0, 9503256.0]"
9506721.0,"[9506577.0, 9506625.0, 9506798.0, 9500160.0, 9506653.0]"
9500114.0,"[9506426.0, 9506632.0]"
9506619.0,"[9506508.0, 9506765.0, 9506885.0, 9506435.0, 9506639.0, 9509322.0, 9506827.0, 9506482.0]"
9565186.0,"[9564979.0, 9565082.0, 9565091.0, 9565268.0, 9000964.0, 9565235.0, 9506429.0]"
9506759.0,"[9506574.0, 9506694.0, 9506856.0, 9506877.0, 9506681.0, 9506603.0, 9506690.0]"
9566354.0,"[9566372.0, 9566691.0, 9566860.0, 9566697.0, 9566330.0, 9566545.0, 9566901.0]"
