SUBID,NEIGHBOURS
9608110,"['9608489', '9608421', '9607883', '9602837', '9602876', '9602752']"
9608162,"['9607824', '9607868', '9607986', '9608566', '9608252', '9609127', '9608047', '9608111', '9609059', '9608466', '9608293']"
9608168,"['9607978', '9608263', '9608682', '9609051', '9608332', '9608518']"
9608169,"['9606413', '9607581', '9606451', '9606976', '9606808']"
9608173,"['9607848', '9608215', '9608753', '9608047', '9608111']"
9608174,"['9607888', '9607960', '9608232', '9608510', '9608744', '9608315', '9608436', '9609118']"
9608178,"['9606781', '9607268', '9606363', '9606478']"
9608215,"['9601490', '9601633', '9607848', '9608173', '9608753', '9601847']"
9608219,"['9607911', '9609054', '9619437', '9619647', '9608157']"
9608220,"['9601643', '9608232', '9608548', '9609008', '9608436', '9602151']"
9608232,"['9608174', '9608220', '9608510', '9609008', '9609899', '9608436', '9610218']"
9608234,"['9601643', '9602245', '9608548', '9608331']"
9608253,"['9606967', '9606685', '9608361', '9607348', '9608305']"
9608262,"['9607267', '9607275', '9607752']"
9608263,"['9608168', '9608682', '9608813', '9617022', '9617481', '9619817', '9609051', '9608819']"
9608342,"['9606713', '9606928', '9606946', '9607275', '9607494', '9607679', '9607752', '9606401', '9606997', '9607072', '9607049']"
9608343,"['9608081', '9610356', '9606424']"
9608347,"['9608727', '9608130', '9609032', '9608393', '9608039', '9608952']"
9608397,"['9607978', '9609101', '9608198', '9607948']"
9608469,"['9601490', '9608731', '9608331', '9601507']"
9608489,"['9601650', '9608110', '9607883', '9602172', '9602752']"
9608492,"['9607965', '9608806', '9609112', '9608265', '9608060', '9608332', '9608518']"
9608510,"['9607826', '9607888', '9608174', '9608232', '9610218']"
9608544,"['9608712', '9609227', '9608594', '9607875', '9608935', '9608393']"
9608548,"['9601643', '9608220', '9608234', '9608436', '9608870', '9608331']"
9608551,"['9619463', '9608265', '9608504', '9619607', '9608371', '9608819']"
9608566,"['9607824', '9608162', '9608854', '9608293', '9608857', '9608940', '9608198']"
9608567,"['9608712', '9608594', '9608438', '9608222']"
9608623,"['9602378', '9607824', '9607989', '9609011', '9609059', '9602784']"
9608682,"['9607978', '9608168', '9608263', '9608813', '9609101', '9602107', '9602969']"
9608700,"['9608805', '9608886', '9608747', '9608438', '9608222', '9608390', '9608906']"
9608712,"['9608544', '9608567', '9609227', '9609973', '9610330', '9608594', '9610534', '9608438']"
9608727,"['9607826', '9608075', '9608347', '9609227', '9608481', '9608130', '9609032', '9608393']"
9608753,"['9601490', '9608173', '9608215', '9608315', '9607859', '9608047']"
9608773,"['9611737', '9611745', '9608186', '9611799', '9611126']"
9608805,"['9608700', '9608222', '9608935', '9608393', '9608906']"
9608806,"['9608492', '9609112', '9608518', '9608293', '9608857']"
9608813,"['9608263', '9608682', '9617481', '9602107', '9603102']"
9608818,"['9608526', '9608910', '9608951', '9611737', '9611824', '9608186']"
9608825,"['9608886', '9609134', '9609182', '9609394', '9608747']"
9608886,"['9608700', '9608825', '9609394', '9610293', '9608747', '9608438']"
9608910,"['9608404', '9608526', '9608693', '9608818', '9608663', '9608186']"
9608951,"['9608302', '9608526', '9608664', '9608453', '9608818', '9611538', '9611824', '9611409']"
9609008,"['9608220', '9608232', '9609899', '9610606', '9602151']"
9609011,"['9608623', '9609059', '9608479', '9602837', '9602784', '9602356']"
9609054,"['9607911', '9608219', '9608504', '9608157', '9608294']"
9609101,"['9602781', '9602968', '9607978', '9608397', '9608682', '9602969', '9607948', '9602261']"
9609112,"['9607965', '9608492', '9608806', '9607991', '9608466', '9608293']"
9609134,"['9608825', '9609182', '9609394', '9610012', '9606609', '9608681', '9609096', '9608124', '9608157']"
9609182,"['9608825', '9609134', '9608747', '9608157', '9608294', '9608728']"
9609227,"['9608544', '9608712', '9608727', '9609366', '9610195', '9610330', '9608481', '9610218', '9608393']"
9609243,"['9601629', '9601633', '9607848', '9607982', '9608421', '9608479', '9602837']"
9609366,"['9609227', '9610195', '9610330', '9610453', '9609473', '9610168']"
9609389,"['9610449', '9611482', '9610286', '9611731']"
9609394,"['9608825', '9608886', '9609134', '9610012', '9610075', '9610293', '9609907', '9609869']"
9609398,"['9609863', '9609963', '9610222', '9610538', '9610596', '9610605', '9610461', '9609658']"
9609414,"['9610771', '9609305', '9610789']"
9609423,"['9610264', '9610435', '9610974', '9611123', '9610316']"
9609519,"['9607207', '9611627', '9619639', '9619796', '9623189', '9623440', '9609705', '9607211']"
9609638,"['9610469', '9609678', '9610410']"
9609789,"['9610370', '9610974', '9610155', '9610928', '9610970', '9609486']"
9609791,"['9610016', '9610314', '9610418', '9610484', '9610613', '9610620', '9609966', '9610379']"
9609830,"['9609409', '9609418', '9609797', '9609884', '9610513', '9609590', '9610534']"
9609846,"['9610016', '9610073', '9610422']"
9609849,"['9610538', '9610553', '9610596', '9610622', '9610453', '9609450', '9610422', '9610245']"
9609862,"['9610222', '9610562', '9610635', '9610233', '9609884', '9610513']"
9609863,"['9609398', '9609963', '9610578', '9610605', '9610607']"
9609870,"['9610073', '9610414', '9611080', '9610245', '9611505']"
9609872,"['9609919', '9610085', '9610216', '9610233', '9609884']"
9609879,"['9606535', '9608081', '9609919', '9610075', '9610085', '9610356', '9609869']"
9609899,"['9608232', '9609008', '9610218', '9610606']"
9609919,"['9606535', '9609872', '9609879', '9609958', '9610085', '9610497', '9610091', '9610216']"
9609954,"['9610287', '9609486']"
9609958,"['9606535', '9609919', '9610145', '9610497', '9610074', '9610403']"
9609963,"['9609398', '9609863', '9609976', '9610578', '9610410', '9609441', '9610461']"
9609973,"['9608712', '9610330', '9609590', '9610534']"
9609976,"['9609963', '9610363', '9610578', '9609678', '9610410', '9610002', '9609875']"
9609999,"['9608459', '9608715', '9603937', '9610229', '9611770', '9610490']"
9610012,"['9609134', '9609394', '9610075', '9610356', '9606609']"
9610016,"['9609791', '9609846', '9610073', '9610620', '9611443', '9610393', '9610379', '9610422']"
9610066,"['9606690', '9610745', '9606763', '9606685']"
9610073,"['9609846', '9609870', '9610016', '9611080', '9611443', '9610422', '9610245']"
9610075,"['9609394', '9609879', '9610012', '9610356', '9609869']"
9610085,"['9609872', '9609879', '9609919', '9609409', '9609869', '9609884']"
9610112,"['9617954', '9618617', '9618570', '9618343', '9611630', '9611074', '9623252', '9623375']"
9610127,"['9611627', '9623166', '9623189', '9623486', '9610042', '9609459', '9610502', '9610522']"
9610145,"['9606535', '9607242', '9609958', '9610376', '9610074']"
9610195,"['9609227', '9609366', '9610218', '9610168']"
9610222,"['9609398', '9609862', '9610596', '9610605', '9609730', '9610562', '9610233']"
9610229,"['9609999', '9611527', '9611770', '9611928', '9610490', '9610415', '9611519']"
9610253,"['9610469', '9610377', '9610640']"
9610264,"['9609423', '9611123', '9611432', '9610316']"
9610287,"['9606854', '9609954', '9609486', '9606831', '9608323']"
9610293,"['9608886', '9609394', '9609907', '9610536', '9610423', '9608438']"
9610314,"['9609791', '9610613', '9609966', '9609441', '9610461']"
9610330,"['9608712', '9609227', '9609366', '9609973', '9610553', '9610596', '9610453', '9609590']"
9610332,"['9604132', '9604137', '9604417', '9617715', '9610527', '9607832', '9610074', '9609932', '9610643', '9610002', '9609875', '9610234']"
9610356,"['9606333', '9606336', '9606541', '9608081', '9608343', '9609879', '9610012', '9610075', '9606424', '9606609']"
9610363,"['9609976', '9610578', '9610664', '9609875', '9610234', '9609408', '9610091', '9610216']"
9610370,"['9609789', '9610435', '9610974', '9610155', '9611279', '9606763', '9610502']"
9610414,"['9609870', '9611073', '9611080', '9611505']"
9610418,"['9604264', '9604406', '9604465', '9609791', '9610484', '9610613', '9609960']"
9610435,"['9609423', '9610370', '9610974', '9610316', '9611279']"
9610449,"['9609389', '9610622', '9611482', '9610286', '9609450', '9609473', '9610168', '9610606']"
9610469,"['9604188', '9609638', '9610253', '9609678', '9610410', '9610377', '9609386', '9610640']"
9610484,"['9609791', '9610418', '9610620', '9609960', '9611342']"
9610538,"['9609398', '9609849', '9610596', '9609658', '9610250', '9610379', '9610422']"
9610553,"['9609849', '9610330', '9610596', '9610453']"
9610578,"['9609863', '9609963', '9609976', '9610363', '9610664', '9610607', '9610338']"
9610596,"['9609398', '9609849', '9610222', '9610330', '9610538', '9610553', '9609730', '9610635', '9609590']"
9610605,"['9609398', '9609863', '9610222', '9610607', '9610233']"
9610613,"['9604406', '9609791', '9610314', '9610418', '9610231', '9609441']"
9610620,"['9609791', '9610016', '9610484', '9610393', '9611342']"
9610622,"['9609849', '9610449', '9610286', '9609450', '9610245', '9611505']"
9610664,"['9610363', '9610578', '9610216', '9610338']"
9610745,"['9606426', '9606690', '9610066', '9610155', '9606763', '9609486', '9606831', '9608323']"
9610771,"['9609414', '9610944', '9609305']"
9610944,"['9610771', '9610409', '9609305', '9610928']"
9610966,"['9623329', '9611525', '9623252']"
9610974,"['9609423', '9609789', '9610370', '9610435', '9611123', '9610789', '9610928']"
9611031,"['9611594', '9611434', '9611261']"
9611037,"['9611158', '9611850', '9611338', '9611908', '9611539']"
9611043,"['9611053', '9611171', '9611677', '9611892', '9611146', '9611663']"
9611045,"['9600572', '9611209', '9611267', '9611211', '9611057']"
9611053,"['9611043', '9611171', '9611594', '9611892', '9611849']"
9611073,"['9610414', '9611080', '9611571', '9611505', '9611574']"
9611080,"['9609870', '9610073', '9610414', '9611073', '9611443', '9611451', '9611571', '9611729', '9611264']"
9611091,"['9600512', '9611597', '9611793', '9621560', '9611348', '9621136', '9611082', '9611504', '9611849']"
9611116,"['9600547', '9611179', '9611594', '9611849']"
9611123,"['9609423', '9610264', '9610974', '9610789']"
9611145,"['9611236', '9611442', '9602009', '9611134', '9611292', '9611371', '9611440']"
9611158,"['9611037', '9611338', '9610501', '9611682', '9611908']"
9611159,"['9608430', '9608459', '9608924', '9608364', '9608571', '9608326', '9611610', '9611770', '9611498']"
9611169,"['9601691', '9611664', '9611442', '9602009']"
9611171,"['9611043', '9611053', '9611594', '9611434', '9611146', '9611319', '9611540', '9611303']"
9611177,"['9611310', '9611579', '9611175', '9611371', '9611440']"
9611179,"['9600547', '9611116']"
9611198,"['9611606', '9611482', '9610606', '9602151', '9611813', '9602061']"
9611204,"['9611374', '9611610', '9611122', '9611377']"
9611209,"['9600572', '9611045', '9611261', '9611057']"
9611219,"['9611246', '9611472', '9611506', '9611359', '9611264', '9611553', '9611621']"
9611231,"['9611640', '9611370', '9611684', '9611555']"
9611236,"['9611145', '9611299', '9611400', '9611442', '9611545', '9611371']"
9611246,"['9611219', '9611677', '9611359', '9611621', '9611907']"
9611267,"['9602046', '9611045', '9611450', '9611211', '9611266', '9601904', '9611502', '9611057']"
9611296,"['9611459', '9611606', '9611929', '9602061', '9601983']"
9611299,"['9611236', '9611400', '9611545']"
9611310,"['9611177', '9611317', '9611579', '9611354', '9611440']"
9611316,"['9611390', '9611450', '9611436', '9611686', '9611671']"
9611317,"['9611310', '9611354', '9611263', '9611146', '9611440', '9611679', '9611855']"
9611320,"['9611293', '9611580', '9611335', '9611712', '9611254', '9611543', '9611266']"
9611332,"['9611480', '9611793', '9611435', '9611549', '9611094']"
9611335,"['9611293', '9611616', '9601448', '9601699', '9602043', '9611320', '9611254', '9601755']"
9611350,"['9611647', '9621311', '9621602', '9611130', '9611348', '9621556']"
9611370,"['9611542', '9611640', '9611231', '9611476', '9611595', '9611633', '9611507', '9611555']"
9611374,"['9608430', '9608664', '9611204', '9611538', '9611610', '9611122']"
9611384,"['9611850', '9611170', '9611186', '9611847', '9611539', '9611553']"
9611390,"['9611316', '9611450', '9621374', '9611671', '9621365']"
9611408,"['9611595', '9611652', '9611712', '9611507', '9611289', '9611671', '9621365']"
9611415,"['9611466', '9615470', '9609938', '9615495']"
9611432,"['9610264', '9623365', '9610316', '9611279', '9623148', '9610042', '9609459']"
9611443,"['9610016', '9610073', '9611080', '9611451', '9610393', '9611682', '9611908']"
9611450,"['9611267', '9611316', '9611390', '9611614', '9621237', '9621374', '9611244', '9611211', '9611266', '9611436']"
9611451,"['9611080', '9611443', '9611472', '9611264', '9611908', '9611539']"
9611457,"['9611585', '9613047', '9616579', '9612011', '9612436', '9611700']"
9611459,"['9611296', '9611664', '9611929', '9611400', '9601983']"
9611466,"['9611415', '9615470', '9609938', '9611525', '9611630']"
9611471,"['9621190', '9621235', '9611455', '9611559', '9621604']"
9611472,"['9611219', '9611451', '9611264', '9611539', '9611553']"
9611473,"['9602233', '9611483', '9611546', '9611134', '9611319', '9611540']"
9611476,"['9611370', '9611633', '9611555']"
9611480,"['9611332', '9611793', '9611122', '9611128', '9611377', '9611174', '9611435', '9611803']"
9611483,"['9601374', '9601996', '9602187', '9602194', '9602233', '9611473', '9611546', '9611261', '9611502', '9611057']"
9611506,"['9611219', '9611579', '9611632', '9611359', '9611264']"
9611527,"['9610229', '9611770', '9611928', '9611721', '9611170', '9611519', '9611338']"
9611538,"['9608664', '9608951', '9611374', '9611931', '9611122', '9611409', '9611109']"
9611546,"['9611473', '9611483', '9611540', '9611303', '9611261']"
9611547,"['9611610', '9611894', '9611377', '9611186']"
9611571,"['9611073', '9611080', '9611729', '9611309', '9611574', '9611545']"
9611579,"['9611177', '9611310', '9611506', '9611632', '9611354', '9611359', '9611175']"
9611585,"['9611457', '9612011', '9612438', '9612453', '9611700']"
9611587,"['9611623', '9611894', '9611621']"
9611594,"['9600547', '9611031', '9611053', '9611116', '9611171', '9611434', '9611849']"
9611595,"['9611542', '9611580', '9611370', '9611408', '9611712', '9611507']"
9611597,"['9611091', '9611793', '9611094', '9611130', '9611348']"
9611606,"['9611198', '9611296', '9611482', '9611929', '9602061']"
9611610,"['9608430', '9611159', '9611204', '9611374', '9611547', '9611498', '9611377', '9611186']"
9611614,"['9611450', '9611619', '9621237', '9611676', '9611211']"
9611619,"['9600480', '9611614', '9611676', '9611211']"
9611623,"['9611587', '9611894', '9611186', '9611847', '9611621']"
9611627,"['9609519', '9610127', '9623189', '9610522', '9609705']"
9611632,"['9611506', '9611579', '9611264', '9611309', '9611175']"
9611633,"['9611370', '9611476', '9611648', '9611507', '9611555', '9611301', '9611455', '9611559']"
9611636,"['9601699', '9602046', '9611254', '9611266']"
9611647,"['9611350', '9621311', '9611549', '9611094', '9611130']"
9611648,"['9611633', '9611507', '9611213', '9611455']"
9611652,"['9600198', '9611408', '9621365', '9611603']"
9611664,"['9601691', '9611169', '9611459', '9611400', '9611442', '9601983']"
9611665,"['9611134', '9611292', '9611319']"
9611684,"['9611470', '9611625', '9611640', '9611231', '9611694', '9612421', '9611273', '9611555', '9611301', '9611510']"
9611694,"['9611470', '9611673', '9611893', '9611561', '9611684', '9612421', '9612664', '9612778', '9611513', '9612189']"
9611712,"['9611580', '9611320', '9611408', '9611595', '9611543', '9611686', '9611289']"
9611737,"['9608773', '9608818', '9611824', '9611745', '9608186', '9611334']"
9611748,"['9612260', '9612578', '9613041', '9612475']"
9611770,"['9608459', '9609999', '9610229', '9611159', '9611527', '9611498', '9611721']"
9611793,"['9611091', '9611332', '9611480', '9611597', '9611128', '9611094', '9611907', '9611663', '9611082']"
9611821,"['9611301', '9611269', '9611559', '9621604', '9612436', '9611703']"
9611824,"['9608818', '9608951', '9611737', '9611409', '9611109', '9611367', '9611334']"
9611850,"['9611037', '9611384', '9611170', '9611338', '9611539']"
9611856,"['9617728', '9621174', '9611126', '9611334', '9621426']"
9611894,"['9611547', '9611587', '9611623', '9611377', '9611174', '9611698', '9611186', '9611621']"
